EHPAD L'Arnaud;66;2 chemin des Arnauds;26100;ROMANS SUR ISERE;04 75 70 06 24;ehpad.arnaud@habitat-humanisme.org
EHPAD du Bois-Renoult;200;2 Chemin du Bois Renoult;78490;MONTFORT L AMAURY;01 34 94 13 00;admissions@hopitalmontfort.fr
EHPAD Claude de France;87;2 clos des Hirondelles;41120;CHAILLES;02 54 79 33 10;contact@residence-claude-de-france.com
EHPAD Les Jardins de Bussy;70;2 cours du Pavillon-de-Chasse;77600;BUSSY ST GEORGES;01 64 66 09 00;lesjardinsdebussy@orange.fr 
EHPAD Saint-Exupery;98;2 Esplanade Terrasse du Chateau;47200;MARMANDE;05 53 20 81 00;exupery-marmande@domusvi.com
EHPAD Saont-Jacques - Les Capucines;66;2 grande rue;61200;OCCAGNES;02 33 39 87 00;mr.occagnes@orange.fr
EHPAD de Saint-Chef;106;2 Impasse Contamin;38890;ST CHEF;04 74 27 78 30;mrsaintchef@wanadoo.fr
EHPAD Villa Concorde Maison de Famille;62;2 impasse du Sableau;85270;NOTRE DAME DE RIEZ;02 51 55 23 00;accueil.ndr@villabeausoleil.com
EHPAD LES JARDINS DE MIRABEAU;56;2 Impasse Olivier Messiaen ZAC des Palliéres;13170;LES PENNES MIRABEAU;04 42 31 48 43;accueil-jardinsdemirabeau@sud-generations.fr
EHPAD Villa Les Collettes;92;2 mail Paul-Gauguin;10410;ST PARRES AUX TERTRES;03 25 41 61 00;contact@villadutertre.fr
Residence Mutualiste Marie Lagrevol;16;2 place Albert-Thomas;59000;LILLE;03 20 85 15 39;ehpad.lillesud@tempsdevie.fr
EHPAD Le Castel Bristol;47;2 place Allard;63130;ROYAT;04 73 29 50 00;ehpad.bristol@wanadoo.fr
EHPAD Le Vigean;77;2 place Baudon;33320;EYSINES;05 56 28 03 63;ehpad-levigean@foyersdesaines.fr
EHPAD Harmonie du Centre Action Social de la Ville de Paris;142;2 place Charles-Louis BP 35;94470;BOISSY ST LEGER;01 56 73 21 40;casvp-ehpad-harmonie@paris.fr
EHPAD Linard;72;2 place d'Armes;8190;ST GERMAINMONT;03 24 72 51 31;accueil.lesvignes@ehpad-ardennes.fr
EHPAD Foyer l'Ardre ;34;2 place de la Mairie;51220;HERMONVILLE;03 26 61 56 10;cesrodriquez@wanadoo.fr
EHPAD Marie Fanneau de la Horie;80;2 Place de la Mairie;53250;JAVRON LES CHAPELLES;02 43 03 41 46;ehpad@ehpadjavron.fr
Maison de Retraite publique intercommunale;87;2 place Descartes;60230;CHAMBLY;01 34 70 79 10;mrlouise.michel@wanadoo.fr
EHPAD Devillas;26;2 place Devillas;30260;QUISSAC;04 66 93 34 00;ehpad.devillas@wanadoo.fr
EHPAD Maison Mérici;58;2 place du 8-Mai-1945;59880;ST SAULVE;03 27 46 35 76;accueilmerici@wanadoo.fr
EHPAD Les Jardins d'épinay;82;2 place du Docteur Jean-Tarrius;93800;EPINAY SUR SEINE;01 49 71 50 30;jardins-epinay@domusvi.com
EHPAD du Centre hospitalier Layon Aubance;52;2 place du Moulin du Pont BP 16;49380;THOUARCE;02 41 54 14 30;direction@ch-layon-aubance.fr
PUV Domaine de la Chaise;96;2 place Gapiand;42170;ST JUST ST RAMBERT;04 77 55 47 07;stjust@orpea.net
EHPAD Marius Prudhom;89;2 Place Pierre Curie;31190;AUTERIVE;05 61 50 61 47;accueil.m.prudhom@orange.fr
EHPAD du Centre hospitalier de Saint-Pierre de Boeuf;44;2 Route de la Dame;42520;ST PIERRE DE BOEUF;04 74 87 90 00;accueil@ch-spdb.fr
EHPAD Les Feuillantines;54;2 route de la Grave de Peille;6440;L ESCARENE;04 93 79 59 59;contact@ehpad-feuillantines.fr
EHPAD Arc-en-Barrois;79;2 Route de Langres;52210;ARC EN BARROIS;03 25 02 52 67;mr.saintmartin@wanadoo.fr
EHPAD de Sornac;60;2 Route de l'Etang;19290;SORNAC;05 55 94 62 76;sornacehpad@orange.fr
Maison de retraite de l'Adoration;104;2 route de Nantes BP 107;85190;AIZENAY;02 51 94 60 79;accueilleruleau@wanadoo.fr
EHPAD hostellerie du Chéteau;52;2 Route de Reuilly;18120;MASSAY;02 48 51 91 67;contact@massay18.fr
EHPAD Le Bosc;103;2 Route de Saint Andeol de Vals;7600;VALS LES BAINS;04 75 37 89 96;direction@ch-ardeche-meridionale.fr
EHPAD Auguste Ridou;136;2 route d'Ivry;27200;VERNON;02 32 71 66 77;communication@chi-eureseine.fr
EHPAD émile Dubois;81;2 route d'Orchies;59870;MARCHIENNES;03 27 99 26 00;maison-de-retraite24@wanadoo.fr
EHPAD Catherine de Courtoux;99;2 route du Mans;72340;LA CHARTRE SUR LE LOIR;02 43 38 12 38;courtouxadm@gmail.com
EHPAD Mathilde de Normandie ;110;2 rue  Avicenne;14000;CAEN;02 31 35 64 40;ehpad.mathilde@caen.fr
EHPAD Le Floret;108;2 rue émile-Dumas;15150;LAROQUEBROU;04 71 46 02 02;secretariat@lefloret.fr
EHPAD Les Colchiques;43;2 rue Ambroise-Croizat;58700;PREMERY;03 86 37 96 39;les-colchiques.ehpad@wanadoo.fr
EHPAD Maison de Retraite Moissac;40;2 Rue Antoine Bourdelle BP 91;82200;MOISSAC;05 63 04 61 03;admissions.ehpad@ch-cm.fr
EHPAD Roger-Jalenques;132;2 rue Antonin-Fel;15600;MAURS;04 71 49 01 92;contact@mr-maurs.fr
EHPAD La grand-maison;73;2 Rue Benoit Malon;10300;STE SAVINE;03 25 49 00 88;lagrandmaison@asimat.fr
EHPAD Les Balcons du Hautacam Argeles-Gazost Site de Canarie;66;2 rue Canarie;65400;ARGELES GAZOST;05 62 97 49 89;administration@ehpad-argeles.com
EHPAD Fondation Louis Serbat;84;2 rue Charles-Giraud;59880;ST SAULVE;03 27 23 30 62;sec-pole6@ch-valenciennes.fr
EHPAD Arc-en-Ciel Jean Juif;150;2 rue Charles-Simon BP 413;51300;VITRY LE FRANCOIS;03 26 73 60 89;direction-generale@ch-vitrylefrancois.fr
EHPAD Albert Morlot;80;2 rue Copernic;69150;DECINES CHARPIEU;04 78 94 06 10;assistantedirection@ehpadmorlot.fr
EHPAD Les Jardins d'Azur;65;2 rue Cordier;6540;BREIL SUR ROYA;04 93 04 37 00;accueil@hopital-breil-roya.com 
EHPAD Korian Villa des Rémes ;101;2 Rue d'Aix la Chapelle;51100;REIMS;03 26 02 77 00;sebastien.michel@korian.fr
EHPAD Ermitage;80;2 rue Daniel-Mayer;91160;LONGJUMEAU;01 69 79 29 00;res-lermitage@groupecolisee.com
EHPAD Laurent Valzer;55;2 rue d'Avanne La Marne;25320;MONTFERRAND LE CHATEAU;03 81 56 51 15;cmc@acisfrance.net
EHPAD Le Saule d'Auxerre;90;2 rue de Belfort;89000;AUXERRE;03 86 31 98 00;f.richard@orpea.net
EHPAD d'Argonne - Site de Varennes;83;2 Rue de Cheppy;55270;VARENNES EN ARGONNE;03 29 80 71 24;contact@ehpaddargonne.fr
Maison de retraite Le Sequoia d'Illzach-Modenheim;125;2 Rue de Dommartemont;54270;ESSEY LES NANCY;03 83 29 18 32;accueil.baschateau@mdr.fvdp.org
EHPAD Les Lys;66;2 rue de la Barre;72610;CHAMPFLEUR;02 33 27 90 83;mr-les-lys@ehpad-champfleur.fr
EHPAD Foyer Saint-Joseph;130;2 rue de la Cage;76000;ROUEN;02 35 71 29 35;foyersaintjoseph@wanadoo.fr
EHPAD La Madelon;65;2 Rue de la Cave Cooperative;34660;COURNONSEC;04 99 54 90 40;secretariat.lamadelon@capsante.fr
EHPAD Victor Nicolai;77;2 Rue de la Croix Rouge;94520;MANDRES LES ROSES;01 45 98 98 15;verdi.direction@arpavie.fr
EHPAD Korian La Grande Prairie;84;2 rue de la Croix-blanche;60290;MONCHY ST ELOI;03 44 31 31 00;korian.lagrandeprairie@korian.fr
EHPAD Le Coisel;30;2 rue de la Gare;50200;COUTANCES;02 33 47 40 00;direction@ch-coutances.fr
EHPAD Les Pommiers;80;2 rue de la Gare;50200;COUTANCES;02 33 47 40 00;direction@ch-coutances.fr
EHPAD Les Trois Chemins;60;2 Rue de la Gruche;86120;LES TROIS MOUTIERS;05 49 22 40 00;anthony.pagis@korian.fr
EHPAD Les Tourtraits;60;2 Rue de la Haute Pierre;41100;SELOMMES;02 54 23 81 71;secretariat@ehpadlestourtraits.fr
EHPAD La Maison du Repos;45;2 Rue de la Perrine;72120;ST CALAIS;02 43 63 64 65;direction@ch-saintcalais.fr
EHPAD Les Migraniers;42;2 Rue de la Pompe;83310;GRIMAUD;04 94 83 21 57;mdrgrimaud@gmail.com
EHPAD Marguerite de Flandre;140;2 rue de la Poterne BP 48;59310;ORCHIES;03 20 61 81 51;ehpadorchies@orange.fr
EHPAD Le Clos Saint-Jean;62;2 Rue de la Prairie;64290;GAN;05 59 21 60 60;a.sprenger@groupecolisee.com
EHPAD La sagesse - Pleurtuit;115;2 rue de la sagesse;35730;PLEURTUIT;02 99 88 41 23;maison.sagesse@wanadoo.fr
EHPAD Le Domaine de Soulaines;62;2 Rue de la Verriere;10200;SOULAINES DHUYS;03 25 27 64 00;korian.ledomaine@korian.fr
EHPAD Les Grillons;71;2 Rue de Lamberneau;86340;NOUAILLE MAUPERTUIS;05 49 46 71 72;ehpad-secretariat@orange.fr
EHPAD de l'Ayguerote - Site de l'Ayguerote;176;2 Rue de l'Ayguerote;65000;TARBES;05 62 54 65 00;accueilayguerote@ch-tarbes-vic.fr
EHPAD du Diaconat;62;2 Rue de l'Eglise;67240;BISCHWILLER;03 88 63 21 37;accueil@diaconat-bischwiller.fr
EHPAD La colline;66;2 Rue de l'Herminette;10320;BOUILLY;03 25 28 30 47;lacolline@asimat.fr
EHPAD Airaines;95;2 rue de l'Hospice BP 30103;80270;AIRAINES;03 22 29 65 50;ehpad.airaines@epissos.fr
EHPAD Pont Authou;56;2 Rue de Saint Vulfran;27290;PONT AUTHOU;02 32 41 63 00;rpa.pontauthou@wanadoo.fr
EHPAD La Roche aux Carmes;40;2 Rue de Sauci Fosse;54135;MEXY;03 82 25 85 67;administration@hibiscusresidence.com
EHPAD Solemnes Domaine de la Grange;69;2 rue de Wissous;94260;FRESNES;01 49 84 92 00;direction@rpt94.fr
EHPAD La Maison du Pays de Ramerupt;67;2 Rue des Anciens Combattants;10240;RAMERUPT;03 25 37 23 70;direction@residencedupays.com
EHPAD Les Acacias;87;2 rue des Carliers;59200;TOURCOING;03 20 01 09 09;alexandra.kaczmarek@ccas-tourcoing.fr 
EHPAD Mareva Parc Er Vor;85;2 rue des Chenes;56890;MEUCON;02 97 61 86 10;parc-er-vor@residences-mareva.fr
EHPAD MBV - la Tour de Vigenna;69;2 rue des Clos;86100;SENILLE;05 49 23 66 00;vigenna@mutuelle-mbv.fr
EHPAD Les Jardins de Voltonia;79;2 rue des Douves BP 24;17380;TONNAY BOUTONNE;05 46 59 55 00;jardins.voltonia@wanadoo.fr
EHPAD La Maison des Aures;77;2 rue des Ecoles;3260;ST GERMAIN DES FOSSES;04 70 58 06 19;aures.eac@wanadoo.fr
EHPAD Les Pommeris;64;2 rue des Pommeries;41400;VALLIERES LES GRANDES;02 54 33 90 90;ehpad@41lespommeris.com
EHPAD Les Oyats;80;2 rue des Quenouilles;85690;NOTRE DAME DE MONTS;02 51 59 89 89;lesoyats2@wanadoo.fr
EHPAD Sury-en-Vaux;87;2 Rue des Rochelles;63570;BRASSAC LES MINES;04 73 54 52 52;direction@ehpad-brassac.fr
EHPAD Couchot;68;2 rue des Romains;55000;BAR LE DUC;03 29 45 33 77;ehpad.couchot@barleduc.fr
EHPAD du Centre hospitalier de Noirmoutier;96;2 rue des Sableaux;85330;NOIRMOUTIER EN L ILE;02 51 39 03 99;accueil@hl-noirmoutier.fr
EHPAD Les Tournesols;68;2 Rue des Tournesols;77130;CANNES ECLUSE;01 64 32 09 03;tournesols@pavonis.fr
EHPAD Jacques-Dumas;110;2 rue des Ursulines;46190;SOUSCEYRAC;05 65 40 49 40;ehpad.sousceyrac@orange.fr
EHPAD Les Marguerites;59;2 Rue des Varennes;21000;DIJON;03 80 72 10 80;direction@epcapa-dijon.fr
EHPAD Maurice Garrigou;31;2 rue Deville;31000;TOULOUSE;05 34 45 45 10;contact@lacompassion.fr
EHPAD Bon Repos;105;2 Rue Docteur Roux;1000;BOURG EN BRESSE;04 74 32 77 00;bon.repos@lebonrepos.fr
EHPAD Maison Saint-Martin;75;2 rue Docteur-Cassius;47390;LAYRAC;05 53 48 40 00;nadine.rigal@korian.fr
EHPAD d'Avallon;140;2 rue Docteur-Schweitzer;89200;AVALLON;03 86 34 66 00;direction@ch-avallon.fr
EHPAD d'Orgement du Centre hospitalier de Meaux;30;2 rue d'Orgemont;77100;MEAUX;01 64 35 39 59;d-bensasir@ch-meaux.fr
EHPAD Les Jardins de Loulay;95;2 Rue du 8 Mai 1945;17330;LOULAY;05 46 33 82 12;jardins-loulay@domusvi.com
EHPAD du Val de Saire Site La Goudalie;65;2 rue du 8-Mai-1945;50550;ST VAAST LA HOUGUE;02 33 54 43 39;mrsv@wanadoo.fr
EHPAD du Centre hospitalier de Mauvezin;62;2 Rue du Buguet;32120;MAUVEZIN;05 62 58 32 00;accueil@hopital-mauvezin.fr
EHPAD Antilly;81;2 Rue du Chéteau;60620;ANTILLY;03 44 87 88 88;secretariat@mr-antilly.fr
EHPAD Thiers;63;2 rue du Docteur Andrieu;28260;ANET;02 37 41 91 15;anet@texiergallas.org
EHPAD Laurent Antoine;64;2 Rue du Docteur Barral;34300;AGDE;04 34 85 85 00;sec_damse@ch-bassindethau.fr
EHPAD Marescot de Vimoutiers;140;2 Rue du Docteur Marescot BP 53;61120;VIMOUTIERS;02 33 12 21 21;direction@ch-vimoutiers.fr
EHPAD du Centre hospitalier Chenard;103;2 Rue du Docteur Paul Broquaire BP 13;24410;ST AULAYE;05 53 92 43 00;accueil.sa@chicrdd.fr
EHPAD Villa Sainte-Marie;92;2 rue du Docteur-Roux;27000;EVREUX;02 32 24 40 80;direction@villalaprovidence.fr
Maison de retraite de Riaucourt;63;2 Rue du Faubourg de France;54540;BADONVILLER;03 83 76 01 90;direction@hli-3hsante.fr
EHPAD Nesle;105;2 Rue du Faubourg Saint-marcoult;80190;NESLE;03 22 88 25 87;a.bonniere@wanadoo.fr
EHPAD Le Fort Manoir;71;2 Rue du Fort Manoir;78320;LE MESNIL ST DENIS;01 30 05 50 00;lefortmanoir@cheminsdesperance.org
M.A.P.A. Narvik;33;2 Rue du General de Gaulle;14350;LE BENY BOCAGE;02 31 67 66 66;contact@gaston-de-renty.com
EHPAD Home de la Providence;63;2 rue du Home;57410;SIERSTHAL;03 87 06 61 60;homedelaprovidence@wanadoo.fr
EHPAD La Dive;80;2 rue du Hupry;72600;MAMERS;02 43 31 11 70;direction-mamers@ch-alencon.fr
EHPAD Huguette Henry;70;2 rue du Lavoir;57140;WOIPPY;03 87 15 36 10;huguette-henry@amapa.fr
EHPAD Saint-Michel du Centre hospitalier Bourg Saint-Maurice;95;2 Rue du Maille;48500;LA CANOURGUE;04 66 32 82 27;maisonderetraite@stmartin48.fr
EHPAD Pratel Izel;60;2 Rue du Pratel;56400;AURAY;02 97 59 38 99;secretariat-ehpad.pratel@ch-bretagne-atlantique.fr
EHPAD Les Jardins de Rambam;92;2 rue du Tucard;31650;ST ORENS DE GAMEVILLE;05 61 39 27 09;accueil@lesjardinsderambam.fr
EHPAD Fondation du Parmelan;185;2 rue Dupanloup;74000;ANNECY;04 50 33 07 07;fondation@fdp74.com
EHPAD La Belle époque;24;2 rue Ernest-de-Lannoy;62000;ARRAS;03 21 21 51 00;belleepoque@vieactive.asso.fr
EHPAD des Sources;84;2 rue Foun-Rouge;9100;ST JEAN DU FALGA;05 34 01 91 00;ehpaddessources@orange.fr
EHPAD du Centre hospitalier de Melun;149;2 rue Freteau-De-Peny;77000;MELUN;01 64 71 61 33;adm.clement@ch-melun.fr
EHPAD Symphonia;65;2 rue Gérard-Philippe;56700;HENNEBONT;02 97 30 29 30;contactehpad@mairie-hennebont.fr
EHPAD Les Brullys;92;2 rue Gambetta;77870;VULAINES SUR SEINE;01 60 74 94 20;brullys@cefr.asso.fr
EHPAD La Dhuy del'Hépital local de Bar-sur-Aube;130;2 rue Gaston Checq;10200;BAR SUR AUBE;03 25 27 09 97;contact@ch-bsa.fr
EHPAD Les Charmes;74;2 Rue Georges Tronquart;88100;ST DIE DES VOSGES;03 29 56 29 55;ehpad-lescharmes@ville-saintdie.fr
EHPAD Le Logis du Val de Boivre;99;2 rue Gratteloup;86580;VOUNEUIL SOUS BIARD;05 49 36 02 15;info@logisvaldeboivre.fr
EHPAD de Dannemarie;81;2 Rue Henri Dunant;68210;DANNEMARIE;03 89 25 00 46;hl-dannemarie@fr.oleane.com
EHPAD Soleyanou de Portlouis;99;2 rue Henri-Barbusse;62223;ST LAURENT BLANGY;03 21 22 09 00;direction@ehpad-slb.fr
EHPAD du Centre hospitalier de Montmorillon;133;2 rue Henri-Dunant BP 65;86500;MONTMORILLON;05 49 44 34 42;ehpad.admission@ch-montmorillon.fr
EHPAD Gloriande;81;2 rue Henri-Nogueres;12150;SEVERAC LE CHATEAU;05 65 70 31 00;ehpadgloriande@wanadoo.fr
EHPAD Saint-vincent de paul;172;2 Rue Hippolyte Fillioux;35470;BAIN DE BRETAGNE;02 99 43 71 40;direction@bain.hstv.fr
EHPAD Les soleillades;96;2 rue Jacques-Brel;69740;GENAS;04 78 90 21 63;lessoleillades@acppa.fr
EHPAD Le Bois Rosier;76;2 Rue Jean Levasseur;36150;VATAN;02 54 49 71 56;leboisrosier@ehpad-vatan.fr
EHPAD La Roussane;90;2 Rue Jean Sarrailh;64360;MONEIN;05 59 72 87 00;secretariat@ehpad-monein.fr
EHPAD Cesalet;135;2 rue Jean-Baptiste-Richard BP 31125;73000;CHAMBERY;04 79 96 50 50;dpa@ch-metropole-savoie.fr
EHPAD Saint-Francois Barneville-Carteret;76;2 rue Jeanne-Provost BP 149;50270;BARNEVILLE CARTERET;02 33 10 07 20;mr.st.francois@wanadoo.fr
EHPAD Les Rives d'Ode;185;2 rue Joseph-Anglade CS 40001;11000;CARCASSONNE;04 34 87 67 00;jean-marie.haegeli@ch-carcassonne.fr
EHPAD Centre hospitalier de Dijon - Champmaillot;214;2 rue Jules Violle BP 87909;21000;DIJON;03 80 29 39 71;dg.chu-dijon@chu-dijon.fr
EHPAD Les Eaux vives;86;2 rue Lamartine;78470;ST REMY LES CHEVREUSE;01 30 47 80 00;eauxvives@maisonsdefamille.com
Maison de retraite de Soultzmatt;86;2 rue l'Aumance;3430;COSNE D ALLIER;04 70 02 63 63;contact.ehpad@laumance.fr
EHPAD Pyrene Plus;33;2 rue Marca;65270;ST PE DE BIGORRE;05 62 41 88 50;maisonderetraite@pyreneplus.com
EHPAD Marie Saint-Frai;112;2 Rue Marie Saint-frai;65000;TARBES;05 62 38 68 60;direction.fndd.tarbes@nerim.fr
EHPAD du Centre hospitalier de Brioude;20;2 rue Michel-de-L'Hospital;43100;BRIOUDE;04 71 50 99 99;direction@ch-brioude.fr
EHPAD de Saint-Priest-en-Jarez;120;2 rue Pasteur;42270;ST PRIEST EN JAREZ;04 77 93 04 04;stpriest@orpea.net
Maison de retraite de Balbigny;66;2 Rue Pierre Lacouture;64340;BOUCAU;05 59 64 75 69;accueil-anoste@adapa-cotebasque.org
EHPAD Orangerie & Oasis;216;2 rue Pimpeneau;41350;VINEUIL;02 54 52 80 40;direction.generale@ch-blois.fr
EHPAD Domaine de Saint-Pry;96;2 rue Reinebourg;95390;ST PRIX;01 34 27 45 00;direction.saintpry@vivaltovie.com
EHPAD La Chartreuse;80;2 rue Richard-Dejean;31140;PECHBONNIEU;05 34 27 65 60;accueilchartreuse@orange.fr
EHPAD L'énchanterie;82;2 rue Roger-Glotin;44000;NANTES;02 51 83 09 97;info.lenchanterie@mutualiteretraite.fr
EHPAD Jacqueline Auriol;80;2 Rue Rosa Bonheur;33660;ST SEURIN SUR L ISLE;05 57 56 01 70;ehpad@stseurinsurlisle.com
EHPAD de l'Ayrolle;92;2 Rue Saint-jean;12100;MILLAU;05 65 59 31 57;s.direction@ch-millau.fr
EHPAD de Louviers ;238;2 rue Saint-Jean;27400;LOUVIERS;02 32 25 76 41;ehpad@chi-elbeuf-louviers.fr
EHPAD Saint-Maurice-de-Lignon;101;2 rue Saint-Louis;54400;LONGWY;03 82 24 35 77;contact@ehpad-stlouis.fr 
EHPAD du CHIVA - Site Laroque d'Olmes;40;2 rue Salvador-Allende;9600;LAROQUE D OLMES;05 34 09 31 29;direction@ch-lavelanet.fr
EHPAD Ti Gwenn;62;2 rue Texier-Gallas;28140;ORGERES EN BEAUCE;02 37 99 76 64;orgeres@texiergallas.org
EHPAD Les Jardins de Pantin;89;2 Rue Vaucanson;93500;PANTIN;01 41 83 12 10;jardins-pantin@domusvi.com
Maison de Retraite intercommunale Hector Malot;27;2 Ruelle de Domremy;51300;MAISONS EN CHAMPAGNE;03 26 72 74 12;mdr.dom51@orange.fr
EHPAD de Ker Radeneg;109;20 allée Claude-Derven;29000;QUIMPER;02 90 26 15 94;sa.dpa@ch-cornouaille.fr
EHPAD Centre hospitalier d'Yssingeaux;151;20 avenue de la Marne BP 57;43200;YSSINGEAUX;04 71 65 77 00;direction@ch-yssingeaux.fr 
EHPAD Le Vieux Colombier;202;20 Avenue de l'Isle;94350;VILLIERS SUR MARNE;01 49 41 33 00;ehd.villiers.direction@arpavie.fr
EHPAD La Meije;82;20 avenue du Galibier;5100;BRIANCON;04 92 20 26 44;direction-lameije@sud-generations.fr
EHPAD Korian Villa Gabriel;130;20 avenue Favard;33170;GRADIGNAN;05 57 96 28 28;administration.villagabriel@korian.fr
EHPAD Maison de retraite Saint-Vincent de Paul;80;20 avenue Guy-Bouriat;72530;YVRE L EVEQUE;02 43 89 99 20;yle@acisfrance.net
EHPAD La Fraternité;104;20 avenue Julien-Lagache;59100;ROUBAIX;03 20 99 12 33;residence.fraternite@ch-roubaix.fr
EHPAD Les Chalmettes;98;20 avenue Ours-Mons;43000;LE PUY EN VELAY;04 71 02 16 99;ehpad.chalmettes@lepuyenvelay.fr 
EHPAD La Maison de Fannie;77;20 Avenue Pierre Benoit;26500;BOURG LES VALENCE;04 75 83 98 30;res-lesjardinsdelallet@groupecolisee.com
EHPAD Les Cerisiers;64;20 bis rue Marie;57600;FORBACH;03 87 13 00 60;secretariat-cerisiers@groupe-sos.org
EHPAD L'Asterina;52;20 Chemin du Patrouillet;27160;BEMECOURT;02 32 29 37 00;contact@lasterina.com
EHPAD Notre-Dame de la Paix;66;20 chemin Neuf;31870;LAGARDELLE SUR LEZE;05 61 08 70 02;nd.paix.lagardelle@wanadoo.fr
EHPAD Salem;80;20 parc de Xeraco;31150;BRUGUIERES;05 61 82 20 09;secretariat.ehpadsaintvincentdepaul@res-o.fr
EHPAD Le logis de Montignac;81;20 Route de Montignac;17100;FONTCOUVERTE;05 46 92 01 19;lelogismontignac@wanadoo.fr
EHPAD Alfred Silhol;72;20 rue Alfred-Silhol;30160;BESSEGES;04 66 25 00 23;silhol.dir@wanadoo.fr
Accueil de jour de l'EHPAD d'Arc-en-Barrois;8;20 rue Anatole-Gabeur;52210;ARC EN BARROIS;03 25 02 52 67;mr.saintmartin@wanadoo.fr
EHPAD Le Cantou Ville;12;20 rue Clément-Marot;82300;CAUSSADE;05 63 26 18 00;le.jardin.emilie@wanadoo.fr
EHPAD Les Delphinelles-Teisseire;25;20 rue de Kaénas;38000;GRENOBLE;04 76 24 30 17;ehpad.delphi-teisseire@ccas-grenoble.fr
EHPAD Croix de l'Orme;80;20 rue de la Croix-de-l'Orme;42000;ST ETIENNE;04 77 57 31 71;personnesagees@saint-etienne.fr
EHPAD Les Opalines Mondelange;86;20 Rue de la Gare;57270;RICHEMONT;03 87 71 01 15;opalines-richemont@lesopalines.fr
EHPAD Val de Boutonne;89;20 rue de la Jouanne;56580;CREDIN;02 97 51 51 89;tymembro@ehpad-credin.fr
EHPAD Notre-Dame de Confiance;74;20 rue de la Mairie;36220;TOURNON ST MARTIN;02 54 37 50 54;ehpad.ndc@orange.fr
EHPAD La Chenaie;85;20 Rue de Mounsempes;40230;ST VINCENT DE TYROSSE;05 58 77 01 98;lachenaie@tyrosseville.com
EHPAD Les Fontaines de Horbourg-Wihr;84;20 rue de Mulhouse;68180;HORBOURG WIHR;03 69 49 43 22;accueil@lesfontaines-horbourg-wihr.com
EHPAD Les Jardins du Lys;74;20 Rue de Villeneuve;37380;MONNAIE;02 47 62 86 86;contact@les-jardins-du-lys.fr
Maison de retraite Protestante Montalivet;100;20 rue des Capucins CS 64538;22000;ST BRIEUC;02 96 68 52 52;ajg.contact@gmail.com
EHPAD Les Fassoles;122;20 rue des Fassoles;21240;TALANT;03 80 53 20 00;tal@acisfrance.net
EHPAD la Haize;106;20 rue des Tintiaux;35400;ST MALO;02 99 21 27 22;direction.hopital@ch-stmalo.fr
EHPAD Les Jardins de la Vire;66;20 Rue du 22 Aout 1914;54730;VILLE HOUDLEMONT;03 82 25 20 50;assistantedirection@lesjardinsdelavire.com
EHPAD Le Repos;25;20 rue du 8 mai 1945 Montaigu-Vendée;85600;MONTAIGU;02 51 94 02 09;lerepos@terresdemontaigu.fr
EHPAD Korian-Villa Victoria;102;20 rue du Docteur-Jean-Vaquier;93160;NOISY LE GRAND;01 48 15 54 00;korian.villavictoria@groupe-korian.com
EHPAD Bethesda Caroline;73;20 Rue du Gal de Lattre de Tassigny;68140;MUNSTER;03 89 77 92 50;bethesda.caroline@diaconat-bethesda.fr
EHPAD Julie Gsell;50;20 rue du Moulin;67240;BISCHWILLER;03 88 63 25 72;secretariat-julie-gsell@groupe-sos.org
EHPAD Les Jardins du Perray;45;20 rue du Perray;35580;GOVEN;02 99 42 06 43;accueil.ehpad.goven@orange.fr
EHPAD Bel Horizon;88;20 rue Franklin;42000;ST ETIENNE;04 77 49 00 15;personnesagees@saint-etienne.fr
EHPAD Foyer Vert-Bocage;87;20 rue Garay;43700;BRIVES CHARENSAC;04 71 04 80 80;mr@ehpad-vertbocage.fr
EHPAD Centre hospitalier Neris les Bains;84;20 rue Jean-Jacques-Rousseau;3310;NERIS LES BAINS;04 70 03 10 12;hopital@ch-neris.fr
EHPAD Antoine-Salaun;23;20 rue Maissin;29200;BREST;02 98 05 64 20;ehpad-antoine-salaun@ccas-brest.fr
EHPAD La Jouvence Castel;44;20 rue Roosevelt BP 5;2520;FLAVY LE MARTEL;03 23 52 51 33;lajouvence.castel@wanadoo.fr
EHPAD Le Refuge Protestant Mazamet;55;20 Rue Saint Jacques;81200;MAZAMET;05 63 97 72 00;mazamet@lerefugeprotestant.fr
EHPAD Les Eaux Vives de Triaucourt;55;20 Voie de Beaulieu;55250;SEUIL D ARGONNE;03 29 46 71 20;secretariat.triaucourt@ehpad-les-eaux-vives.fr
Maison de retraite - Centre hospitalier de Montlucon;101;200 route de Rozon;74160;COLLONGES SOUS SALEVE;04 50 82 15 20;genevois@maisonsdefamille.com
EHPAD RESIDENCE LA CASCADE;50;200 Rue Aimé Bernard;13860;PEYROLLES EN PROVENCE;04 42 57 54 77;direction-cascade@sud-generations.fr
EHPAD Foyer Notre-Dame;93;200 rue Costa-de-Beauregard;73800;LES MARCHES;04 79 71 56 00;foyer-notre-dame@ccass-sbe.org
EHPAD Les Morelles;60;200 rue Robert-Barathon;42370;RENAISON;04 77 64 45 45;morelles@afprovince.com
EHPAD Le Bosquet de la Mandallaz;84;201 route des Ecoles;74330;SILLINGY;04 50 33 25 50;residencesillingy@odelia.eu
EHPAD Esther Lerouge;94;201 rue de la Bourgeoisie;45340;AUXY;02 38 96 71 78;mrauxy@wanadoo.fr
